f/ Hz,Re(V)/ V,Im(V)/ V
1.59E+04,-3.05185610176840e-01,-2.17986007547465e-01
1.59E+04,-3.02229764834021e-01,-2.10337125250664e-01
1.59E+04,-2.99200508142806e-01,-2.03025525902231e-01
1.59E+04,-2.96112998285752e-01,-1.96036086229980e-01
1.59E+04,-2.92980695910216e-01,-1.89354067908648e-01
1.60E+04,-2.89815528752594e-01,-1.82965173510136e-01
1.60E+04,-2.86628043016954e-01,-1.76855586818331e-01
1.60E+04,-2.83427541983476e-01,-1.71012000238172e-01
1.60E+04,-2.80222212465862e-01,-1.65421631632800e-01
1.60E+04,-2.77019239826993e-01,-1.60072232573022e-01
1.60E+04,-2.73824912311201e-01,-1.54952089677251e-01
1.61E+04,-2.70644715470017e-01,-1.50050020454071e-01
1.61E+04,-2.67483417454233e-01,-1.45355364829989e-01
1.61E+04,-2.64345145924951e-01,-1.40857973347739e-01
1.61E+04,-2.61233457305147e-01,-1.36548192852115e-01
1.61E+04,-2.58151399054870e-01,-1.32416850337070e-01
1.62E+04,-2.55101565610536e-01,-1.28455235506592e-01
1.62E+04,-2.52086148584067e-01,-1.24655082499509e-01
1.62E+04,-2.49106981772418e-01,-1.21008551142455e-01
1.62E+04,-2.46165581483607e-01,-1.17508208023238e-01
1.62E+04,-2.43263182642384e-01,-1.14147007616778e-01
1.62E+04,-2.40400771097809e-01,-1.10918273645888e-01
1.63E+04,-2.37579112516546e-01,-1.07815680817814e-01
1.63E+04,-2.34798778209736e-01,-1.04833237043392e-01
1.63E+04,-2.32060168208118e-01,-1.01965266217663e-01
1.63E+04,-2.29363531869404e-01,-9.92063916179372e-02
1.63E+04,-2.26708986273871e-01,-9.65515199567289e-02
1.63E+04,-2.24096532638576e-01,-9.39958261119693e-02
1.64E+04,-2.21526070957249e-01,-9.15347385448959e-02
1.64E+04,-2.18997413051903e-01,-8.91639254064846e-02
1.64E+04,-2.16510294203013e-01,-8.68792813257833e-02
1.64E+04,-2.14064383507967e-01,-8.46769148677194e-02
1.64E+04,-2.11659293101899e-01,-8.25531366435276e-02
1.64E+04,-2.09294586361071e-01,-8.05044480536889e-02
1.65E+04,-2.06969785196410e-01,-7.85275306409132e-02
1.65E+04,-2.04684376533526e-01,-7.66192360291150e-02
1.65E+04,-2.02437818065415e-01,-7.47765764233487e-02
1.65E+04,-2.00229543355016e-01,-7.29967156451650e-02
1.65E+04,-1.98058966356632e-01,-7.12769606777534e-02
1.65E+04,-1.95925485418001e-01,-6.96147536954136e-02
1.66E+04,-1.93828486818243e-01,-6.80076645523332e-02
1.66E+04,-1.91767347891140e-01,-6.64533837062598e-02
1.66E+04,-1.89741439777959e-01,-6.49497155533826e-02
1.66E+04,-1.87750129849395e-01,-6.34945721515903e-02
1.66E+04,-1.85792783832022e-01,-6.20859673101649e-02
1.66E+04,-1.83868767670943e-01,-6.07220110249083e-02
1.67E+04,-1.81977449156979e-01,-5.94009042386830e-02
1.67E+04,-1.80118199343753e-01,-5.81209339082945e-02
1.67E+04,-1.78290393777384e-01,-5.68804683596322e-02
1.67E+04,-1.76493413559107e-01,-5.56779529139158e-02
1.67E+04,-1.74726646258998e-01,-5.45119057688384e-02
1.67E+04,-1.72989486697093e-01,-5.33809141192847e-02
1.68E+04,-1.71281337606470e-01,-5.22836305031791e-02
1.68E+04,-1.69601610191345e-01,-5.12187693588497e-02
1.68E+04,-1.67949724591859e-01,-5.01851037810902e-02
1.68E+04,-1.66325110266006e-01,-4.91814624638645e-02
1.68E+04,-1.64727206298085e-01,-4.82067268183250e-02
1.68E+04,-1.63155461642031e-01,-4.72598282554920e-02
1.69E+04,-1.61609335307135e-01,-4.63397456236057e-02
1.69E+04,-1.60088296492884e-01,-4.54455027907629e-02
1.69E+04,-1.58591824678894e-01,-4.45761663640388e-02
1.69E+04,-1.57119409675357e-01,-4.37308435368374e-02
1.69E+04,-1.55670551638769e-01,-4.29086800567242e-02
1.70E+04,-1.54244761057267e-01,-4.21088583064859e-02
1.70E+04,-1.52841558709427e-01,-4.13305954916104e-02
1.70E+04,-1.51460475599925e-01,-4.05731419278039e-02
1.70E+04,-1.50101052875181e-01,-3.98357794225716e-02
1.70E+04,-1.48762841721688e-01,-3.91178197452524e-02
1.70E+04,-1.47445403249499e-01,-3.84186031802549e-02
1.71E+04,-1.46148308363045e-01,-3.77374971585731e-02
1.71E+04,-1.44871137621231e-01,-3.70738949629614e-02
1.71E+04,-1.43613481088555e-01,-3.64272145024451e-02
1.71E+04,-1.42374938178770e-01,-3.57968971521064e-02
1.71E+04,-1.41155117492486e-01,-3.51824066543414e-02
1.71E+04,-1.39953636649910e-01,-3.45832280780221e-02
1.72E+04,-1.38770122119815e-01,-3.39988668322133e-02
1.72E+04,-1.37604209045690e-01,-3.34288477313077e-02
1.72E+04,-1.36455541069913e-01,-3.28727141086298e-02
1.72E+04,-1.35323770156701e-01,-3.23300269757481e-02
1.72E+04,-1.34208556414479e-01,-3.18003642248952e-02
1.72E+04,-1.33109567918269e-01,-3.12833198720645e-02
1.73E+04,-1.32026480532570e-01,-3.07785033384916e-02
1.73E+04,-1.30958977735200e-01,-3.02855387683717e-02
1.73E+04,-1.29906750442469e-01,-2.98040643807962e-02
1.73E+04,-1.28869496836013e-01,-2.93337318540092e-02
1.73E+04,-1.27846922191578e-01,-2.88742057402000e-02
1.73E+04,-1.26838738710010e-01,-2.84251629091559e-02
1.74E+04,-1.25844665350632e-01,-2.79862920191986e-02
1.74E+04,-1.24864427667210e-01,-2.75572930139195e-02
1.74E+04,-1.23897757646646e-01,-2.71378766433193e-02
1.74E+04,-1.22944393550503e-01,-2.67277640080387e-02
1.74E+04,-1.22004079759488e-01,-2.63266861254420e-02
1.74E+04,-1.21076566620937e-01,-2.59343835163909e-02
1.75E+04,-1.20161610299389e-01,-2.55506058116108e-02
1.75E+04,-1.19258972630272e-01,-2.51751113766160e-02
1.75E+04,-1.18368420976735e-01,-2.48076669542215e-02
1.75E+04,-1.17489728089643e-01,-2.44480473237208e-02
1.75E+04,-1.16622671970733e-01,-2.40960349758667e-02
1.75E+04,-1.15767035738938e-01,-2.37514198028363e-02
1.76E+04,-1.14922607499846e-01,-2.34139988024122e-02
1.76E+04,-1.14089180218288e-01,-2.30835757956505e-02
1.76E+04,-1.13266551594022e-01,-2.27599611573517e-02
1.76E+04,-1.12454523940477e-01,-2.24429715586845e-02
1.76E+04,-1.11652904066518e-01,-2.21324297213516e-02
1.76E+04,-1.10861503161198e-01,-2.18281641827199e-02
1.77E+04,-1.10080136681442e-01,-2.15300090713666e-02
1.77E+04,-1.09308624242614e-01,-2.12378038925275e-02
1.77E+04,-1.08546789511921e-01,-2.09513933229558e-02
1.77E+04,-1.07794460104604e-01,-2.06706270147330e-02
1.77E+04,-1.07051467482846e-01,-2.03953594075925e-02
1.78E+04,-1.06317646857357e-01,-2.01254495493430e-02
1.78E+04,-1.05592837091577e-01,-1.98607609240005e-02
1.78E+04,-1.04876880608422e-01,-1.96011612872584e-02
1.78E+04,-1.04169623299549e-01,-1.93465225089445e-02
1.78E+04,-1.03470914437040e-01,-1.90967204221320e-02
1.78E+04,-1.02780606587488e-01,-1.88516346785903e-02
1.79E+04,-1.02098555528399e-01,-1.86111486102765e-02
1.79E+04,-1.01424620166861e-01,-1.83751490965841e-02
1.79E+04,-1.00758662460430e-01,-1.81435264370810e-02
1.79E+04,-1.00100547340168e-01,-1.79161742294824e-02
1.79E+04,-9.94501426357788e-02,-1.76929892526161e-02
1.79E+04,-9.88073190027943e-02,-1.74738713541511e-02
1.80E+04,-9.81719498517445e-02,-1.72587233428719e-02
1.80E+04,-9.75439112792712e-02,-1.70474508852932e-02
1.80E+04,-9.69230820011237e-02,-1.68399624064154e-02
1.80E+04,-9.63093432869911e-02,-1.66361689944374e-02
1.80E+04,-9.57025788971182e-02,-1.64359843092486e-02
1.80E+04,-9.51026750206572e-02,-1.62393244945309e-02
1.81E+04,-9.45095202157059e-02,-1.60461080933109e-02
1.81E+04,-9.39230053509877e-02,-1.58562559668112e-02
1.81E+04,-9.33430235491256e-02,-1.56696912164535e-02
1.81E+04,-9.27694701314652e-02,-1.54863391088784e-02
1.81E+04,-9.22022425644053e-02,-1.53061270038485e-02
1.81E+04,-9.16412404071906e-02,-1.51289842849112e-02
1.82E+04,-9.10863652611274e-02,-1.49548422927023e-02
1.82E+04,-9.05375207201802e-02,-1.47836342607765e-02
1.82E+04,-8.99946123229105e-02,-1.46152952538574e-02
1.82E+04,-8.94575475057194e-02,-1.44497621084048e-02
1.82E+04,-8.89262355573556e-02,-1.42869733753999e-02
1.82E+04,-8.84005875746549e-02,-1.41268692652573e-02
1.83E+04,-8.78805164194734e-02,-1.39693915947730e-02
1.83E+04,-8.73659366767807e-02,-1.38144837360233e-02
1.83E+04,-8.68567646138801e-02,-1.36620905671367e-02
1.83E+04,-8.63529181407242e-02,-1.35121584248569e-02
1.83E+04,-8.58543167712915e-02,-1.33646350588281e-02
1.83E+04,-8.53608815859964e-02,-1.32194695875284e-02
1.84E+04,-8.48725351951015e-02,-1.30766124557864e-02
1.84E+04,-8.43892017031030e-02,-1.29360153938162e-02
1.84E+04,-8.39108066740614e-02,-1.27976313777098e-02
1.84E+04,-8.34372770978511e-02,-1.26614145913277e-02
1.84E+04,-8.29685413573009e-02,-1.25273203895334e-02
1.84E+04,-8.25045291962009e-02,-1.23953052627165e-02
1.85E+04,-8.20451716881508e-02,-1.22653268025544e-02
1.85E+04,-8.15904012062242e-02,-1.21373436689646e-02
1.85E+04,-8.11401513934278e-02,-1.20113155581989e-02
1.85E+04,-8.06943571339299e-02,-1.18872031720366e-02
1.85E+04,-8.02529545250386e-02,-1.17649681880332e-02
1.86E+04,-7.98158808499059e-02,-1.16445732307841e-02
1.86E+04,-7.93830745509402e-02,-1.15259818441644e-02
1.86E+04,-7.89544752039031e-02,-1.14091584645063e-02
1.86E+04,-7.85300234926742e-02,-1.12940683946795e-02
1.86E+04,-7.81096611846628e-02,-1.11806777790400e-02
1.86E+04,-7.76933311068492e-02,-1.10689535792141e-02
1.87E+04,-7.72809771224381e-02,-1.09588635506859e-02
1.87E+04,-7.68725441081049e-02,-1.08503762201595e-02
1.87E+04,-7.64679779318209e-02,-1.07434608636652e-02
1.87E+04,-7.60672254312380e-02,-1.06380874853831e-02
1.87E+04,-7.56702343926199e-02,-1.05342267971575e-02
1.87E+04,-7.52769535303032e-02,-1.04318501986766e-02
1.88E+04,-7.48873324666726e-02,-1.03309297582922e-02
1.88E+04,-7.45013217126383e-02,-1.02314381944577e-02
1.88E+04,-7.41188726485987e-02,-1.01333488577601e-02
1.88E+04,-7.37399375058776e-02,-1.00366357135259e-02
1.88E+04,-7.33644693486200e-02,-9.94127332497951e-03
1.88E+04,-7.29924220561368e-02,-9.84723683693395e-03
1.89E+04,-7.26237503056831e-02,-9.75450195999608e-03
1.89E+04,-7.22584095556597e-02,-9.66304495526650e-03
1.89E+04,-7.18963560292263e-02,-9.57284261951768e-03
1.89E+04,-7.15375466983143e-02,-9.48387227083291e-03
1.89E+04,-7.11819392680282e-02,-9.39611173468992e-03
1.89E+04,-7.08294921614265e-02,-9.30953933047394e-03
1.90E+04,-7.04801645046691e-02,-9.22413385840437e-03
1.90E+04,-7.01339161125240e-02,-9.13987458686186e-03
1.90E+04,-6.97907074742218e-02,-9.05674124010092e-03
1.90E+04,-6.94504997396486e-02,-8.97471398633527e-03
1.90E+04,-6.91132547058699e-02,-8.89377342618313e-03
1.90E+04,-6.87789348039741e-02,-8.81390058145997e-03
1.91E+04,-6.84475030862282e-02,-8.73507688430693e-03
1.91E+04,-6.81189232135390e-02,-8.65728416664375e-03
1.91E+04,-6.77931594432077e-02,-8.58050464993484e-03
1.91E+04,-6.74701766169747e-02,-8.50472093525840e-03
1.91E+04,-6.71499401493423e-02,-8.42991599366803e-03
1.91E+04,-6.68324160161723e-02,-8.35607315683747e-03
1.92E+04,-6.65175707435477e-02,-8.28317610797858e-03
1.92E+04,-6.62053713968939e-02,-8.21120887302409e-03
1.92E+04,-6.58957855703510e-02,-8.14015581206583e-03
1.92E+04,-6.55887813763914e-02,-8.07000161104040e-03
1.92E+04,-6.52843274356769e-02,-8.00073127365407e-03
1.92E+04,-6.49823928671473e-02,-7.93233011353914e-03
1.93E+04,-6.46829472783362e-02,-7.86478374663422e-03
1.93E+04,-6.43859607559070e-02,-7.79807808378112e-03
1.93E+04,-6.40914038564041e-02,-7.73219932353151e-03
1.93E+04,-6.37992475972134e-02,-7.66713394515659e-03
1.93E+04,-6.35094634477269e-02,-7.60286870185319e-03
1.94E+04,-6.32220233207054e-02,-7.53939061414001e-03
1.94E+04,-6.29368995638362e-02,-7.47668696343826e-03
1.94E+04,-6.26540649514780e-02,-7.41474528583040e-03
1.94E+04,-6.23734926765908e-02,-7.35355336599191e-03
1.94E+04,-6.20951563428449e-02,-7.29309923129014e-03
1.94E+04,-6.18190299569041e-02,-7.23337114604539e-03
1.95E+04,-6.15450879208801e-02,-7.17435760594903e-03
1.95E+04,-6.12733050249521e-02,-7.11604733263380e-03
1.95E+04,-6.10036564401490e-02,-7.05842926839152e-03
1.95E+04,-6.07361177112888e-02,-7.00149257103378e-03
1.95E+04,-6.04706647500727e-02,-6.94522660889125e-03
1.95E+04,-6.02072738283283e-02,-6.88962095594716e-03
1.96E+04,-5.99459215714000e-02,-6.83466538710114e-03
1.96E+04,-5.96865849516820e-02,-6.78034987355918e-03
1.96E+04,-5.94292412822902e-02,-6.72666457834624e-03
1.96E+04,-5.91738682108698e-02,-6.67359985193744e-03
1.96E+04,-5.89204437135365e-02,-6.62114622800458e-03
1.96E+04,-5.86689460889452e-02,-6.56929441927430e-03
1.97E+04,-5.84193539524864e-02,-6.51803531349477e-03
1.97E+04,-5.81716462306046e-02,-6.46735996950754e-03
1.97E+04,-5.79258021552374e-02,-6.41725961342149e-03
1.97E+04,-5.76818012583712e-02,-6.36772563488582e-03
1.97E+04,-5.74396233667120e-02,-6.31874958345927e-03
1.97E+04,-5.71992485964665e-02,-6.27032316507270e-03
1.98E+04,-5.69606573482338e-02,-6.22243823858223e-03
1.98E+04,-5.67238303020021e-02,-6.17508681241044e-03
1.98E+04,-5.64887484122496e-02,-6.12826104127303e-03
1.98E+04,-5.62553929031469e-02,-6.08195322298838e-03
1.98E+04,-5.60237452638583e-02,-6.03615579536781e-03
1.98E+04,-5.57937872439392e-02,-5.99086133318406e-03
1.99E+04,-5.55655008488286e-02,-5.94606254521583e-03
1.99E+04,-5.53388683354330e-02,-5.90175227136623e-03
1.99E+04,-5.51138722078010e-02,-5.85792347985295e-03
1.99E+04,-5.48904952128844e-02,-5.81456926446827e-03
1.99E+04,-5.46687203363869e-02,-5.77168284190681e-03
1.99E+04,-5.44485307986955e-02,-5.72925754915922e-03
2.00E+04,-5.42299100508936e-02,-5.68728684096981e-03
2.00E+04,-5.40128417708548e-02,-5.64576428735656e-03
2.00E+04,-5.37973098594146e-02,-5.60468357119158e-03
2.00E+04,-5.35832984366179e-02,-5.56403848584046e-03
2.00E+04,-5.33707918380423e-02,-5.52382293285880e-03
2.00E+04,-5.31597746111930e-02,-5.48403091974447e-03
2.01E+04,-5.29502315119697e-02,-5.44465655774385e-03
2.01E+04,-5.27421475012031e-02,-5.40569405971096e-03
2.01E+04,-5.25355077412590e-02,-5.36713773801746e-03
2.01E+04,-5.23302975927098e-02,-5.32898200251282e-03
2.01E+04,-5.21265026110698e-02,-5.29122135853270e-03
2.02E+04,-5.19241085435953e-02,-5.25385040495465e-03
2.02E+04,-5.17231013261459e-02,-5.21686383229958e-03
2.02E+04,-5.15234670801071e-02,-5.18025642087803e-03
2.02E+04,-5.13251921093721e-02,-5.14402303897979e-03
2.02E+04,-5.11282628973820e-02,-5.10815864110591e-03
2.02E+04,-5.09326661042220e-02,-5.07265826624188e-03
2.03E+04,-5.07383885637742e-02,-5.03751703617088e-03
2.03E+04,-5.05454172809241e-02,-5.00273015382613e-03
2.03E+04,-5.03537394288203e-02,-4.96829290168119e-03
2.03E+04,-5.01633423461863e-02,-4.93420064017735e-03
2.03E+04,-4.99742135346829e-02,-4.90044880618702e-03
2.03E+04,-4.97863406563210e-02,-4.86703291151224e-03
2.04E+04,-4.95997115309222e-02,-4.83394854141744e-03
2.04E+04,-4.94143141336277e-02,-4.80119135319545e-03
2.04E+04,-4.92301365924531e-02,-4.76875707476603e-03
2.04E+04,-4.90471671858895e-02,-4.73664150330596e-03
2.04E+04,-4.88653943405491e-02,-4.70484050391000e-03
2.04E+04,-4.86848066288533e-02,-4.67335000828185e-03
2.05E+04,-4.85053927667657e-02,-4.64216601345438e-03
2.05E+04,-4.83271416115646e-02,-4.61128458053838e-03
2.05E+04,-4.81500421596579e-02,-4.58070183349904e-03
2.05E+04,-4.79740835444379e-02,-4.55041395795964e-03
2.05E+04,-4.77992550341744e-02,-4.52041720003158e-03
2.05E+04,-4.76255460299475e-02,-4.49070786517019e-03
2.06E+04,-4.74529460636167e-02,-4.46128231705554e-03
2.06E+04,-4.72814447958278e-02,-4.43213697649796e-03
2.06E+04,-4.71110320140555e-02,-4.40326832036717e-03
2.06E+04,-4.69416976306807e-02,-4.37467288054485e-03
2.06E+04,-4.67734316811035e-02,-4.34634724289991e-03
2.06E+04,-4.66062243218888e-02,-4.31828804628580e-03
2.07E+04,-4.64400658289459e-02,-4.29049198155953e-03
2.07E+04,-4.62749465957403e-02,-4.26295579062173e-03
2.07E+04,-4.61108571315372e-02,-4.23567626547725e-03
2.07E+04,-4.59477880596759e-02,-4.20865024731580e-03
2.07E+04,-4.57857301158754e-02,-4.18187462561224e-03
2.07E+04,-4.56246741465692e-02,-4.15534633724588e-03
2.08E+04,-4.54646111072696e-02,-4.12906236563845e-03
2.08E+04,-4.53055320609608e-02,-4.10301973991030e-03
2.08E+04,-4.51474281765196e-02,-4.07721553405425e-03
2.08E+04,-4.49902907271649e-02,-4.05164686612691e-03
2.08E+04,-4.48341110889319e-02,-4.02631089745674e-03
2.08E+04,-4.46788807391757e-02,-4.00120483186882e-03
2.09E+04,-4.45245912550979e-02,-3.97632591492554e-03
2.09E+04,-4.43712343123004e-02,-3.95167143318320e-03
2.09E+04,-4.42188016833640e-02,-3.92723871346387e-03
2.09E+04,-4.40672852364503e-02,-3.90302512214230e-03
2.09E+04,-4.39166769339285e-02,-3.87902806444749e-03
2.09E+04,-4.37669688310255e-02,-3.85524498377855e-03
2.10E+04,-4.36181530744984e-02,-3.83167336103456e-03
2.10E+04,-4.34702219013302e-02,-3.80831071395809e-03
2.10E+04,-4.33231676374473e-02,-3.78515459649201e-03
2.10E+04,-4.31769826964587e-02,-3.76220259814943e-03
2.10E+04,-4.30316595784159e-02,-3.73945234339622e-03
2.11E+04,-4.28871908685949e-02,-3.71690149104615e-03
2.11E+04,-4.27435692362971e-02,-3.69454773366802e-03
2.11E+04,-4.26007874336714e-02,-3.67238879700479e-03
2.11E+04,-4.24588382945553e-02,-3.65042243940420e-03
2.11E+04,-4.23177147333352e-02,-3.62864645126084e-03
2.11E+04,-4.21774097438262e-02,-3.60705865446923e-03
2.12E+04,-4.20379163981699e-02,-3.58565690188777e-03
2.12E+04,-4.18992278457501e-02,-3.56443907681327e-03
2.12E+04,-4.17613373121275e-02,-3.54340309246582e-03
2.12E+04,-4.16242380979903e-02,-3.52254689148378e-03
2.12E+04,-4.14879235781235e-02,-3.50186844542875e-03
2.12E+04,-4.13523872003935e-02,-3.48136575430001e-03
2.13E+04,-4.12176224847507e-02,-3.46103684605868e-03
2.13E+04,-4.10836230222474e-02,-3.44087977616090e-03
2.13E+04,-4.09503824740715e-02,-3.42089262710020e-03
2.13E+04,-4.08178945705965e-02,-3.40107350795865e-03
2.13E+04,-4.06861531104464e-02,-3.38142055396667e-03
2.13E+04,-4.05551519595754e-02,-3.36193192607133e-03
2.14E+04,-4.04248850503627e-02,-3.34260581051287e-03
2.14E+04,-4.02953463807216e-02,-3.32344041840939e-03
2.14E+04,-4.01665300132232e-02,-3.30443398534939e-03
2.14E+04,-4.00384300742333e-02,-3.28558477099208e-03
2.14E+04,-3.99110407530636e-02,-3.26689105867530e-03
2.14E+04,-3.97843563011363e-02,-3.24835115503084e-03
2.15E+04,-3.96583710311612e-02,-3.22996338960695e-03
2.15E+04,-3.95330793163268e-02,-3.21172611449811e-03
2.15E+04,-3.94084755895037e-02,-3.19363770398157e-03
2.15E+04,-3.92845543424596e-02,-3.17569655416078e-03
2.15E+04,-3.91613101250883e-02,-3.15790108261552e-03
2.15E+04,-3.90387375446491e-02,-3.14024972805844e-03
2.16E+04,-3.89168312650188e-02,-3.12274094999805e-03
2.16E+04,-3.87955860059557e-02,-3.10537322840796e-03
2.16E+04,-3.86749965423737e-02,-3.08814506340212e-03
2.16E+04,-3.85550577036291e-02,-3.07105497491622e-03
2.16E+04,-3.84357643728173e-02,-3.05410150239481e-03
2.16E+04,-3.83171114860806e-02,-3.03728320448418e-03
2.17E+04,-3.81990940319273e-02,-3.02059865873087e-03
2.17E+04,-3.80817070505597e-02,-3.00404646128573e-03
2.17E+04,-3.79649456332141e-02,-2.98762522661326e-03
2.17E+04,-3.78488049215093e-02,-2.97133358720628e-03
2.17E+04,-3.77332801068064e-02,-2.95517019330577e-03
2.17E+04,-3.76183664295770e-02,-2.93913371262576e-03
2.18E+04,-3.75040591787815e-02,-2.92322283008317e-03
2.18E+04,-3.73903536912572e-02,-2.90743624753246e-03
2.18E+04,-3.72772453511151e-02,-2.89177268350513e-03
2.18E+04,-3.71647295891454e-02,-2.87623087295378e-03
2.18E+04,-3.70528018822328e-02,-2.86080956700080e-03
2.19E+04,-3.69414577527798e-02,-2.84550753269145e-03
2.19E+04,-3.68306927681390e-02,-2.83032355275144e-03
2.19E+04,-3.67205025400533e-02,-2.81525642534863e-03
2.19E+04,-3.66108827241054e-02,-2.80030496385913e-03
2.19E+04,-3.65018290191742e-02,-2.78546799663735e-03
2.19E+04,-3.63933371669000e-02,-2.77074436679019e-03
2.20E+04,-3.62854029511576e-02,-2.75613293195514e-03
2.20E+04,-3.61780221975364e-02,-2.74163256408225e-03
2.20E+04,-3.60711907728294e-02,-2.72724214921996e-03
2.20E+04,-3.59649045845281e-02,-2.71296058730459e-03
2.20E+04,-3.58591595803260e-02,-2.69878679195347e-03
2.20E+04,-3.57539517476290e-02,-2.68471969026177e-03
2.21E+04,-3.56492771130723e-02,-2.67075822260266e-03
2.21E+04,-3.55451317420451e-02,-2.65690134243103e-03
2.21E+04,-3.54415117382220e-02,-2.64314801609060e-03
2.21E+04,-3.53384132431005e-02,-2.62949722262422e-03
2.21E+04,-3.52358324355461e-02,-2.61594795358751e-03
2.21E+04,-3.51337655313430e-02,-2.60249921286565e-03
2.22E+04,-3.50322087827522e-02,-2.58915001649328e-03
2.22E+04,-3.49311584780751e-02,-2.57589939247747e-03
2.22E+04,-3.48306109412235e-02,-2.56274638062366e-03
2.22E+04,-3.47305625312963e-02,-2.54969003236458e-03
2.22E+04,-3.46310096421609e-02,-2.53672941059201e-03
2.22E+04,-3.45319487020423e-02,-2.52386358949142e-03
2.23E+04,-3.44333761731164e-02,-2.51109165437932e-03
2.23E+04,-3.43352885511097e-02,-2.49841270154338e-03
2.23E+04,-3.42376823649051e-02,-2.48582583808520e-03
2.23E+04,-3.41405541761520e-02,-2.47333018176572e-03
2.23E+04,-3.40439005788831e-02,-2.46092486085311e-03
2.23E+04,-3.39477181991359e-02,-2.44860901397338e-03
2.24E+04,-3.38520036945794e-02,-2.43638178996318e-03
2.24E+04,-3.37567537541465e-02,-2.42424234772529e-03
2.24E+04,-3.36619650976708e-02,-2.41218985608633e-03
2.24E+04,-3.35676344755290e-02,-2.40022349365686e-03
2.24E+04,-3.34737586682882e-02,-2.38834244869377e-03
2.24E+04,-3.33803344863575e-02,-2.37654591896491e-03
2.25E+04,-3.32873587696450e-02,-2.36483311161594e-03
2.25E+04,-3.31948283872192e-02,-2.35320324303934e-03
2.25E+04,-3.31027402369753e-02,-2.34165553874554e-03
2.25E+04,-3.30110912453056e-02,-2.33018923323614e-03
2.25E+04,-3.29198783667747e-02,-2.31880356987918e-03
2.25E+04,-3.28290985837991e-02,-2.30749780078645e-03
2.26E+04,-3.27387489063313e-02,-2.29627118669269e-03
2.26E+04,-3.26488263715475e-02,-2.28512299683683e-03
2.26E+04,-3.25593280435405e-02,-2.27405250884509e-03
2.26E+04,-3.24702510130159e-02,-2.26305900861591e-03
2.26E+04,-3.23815923969930e-02,-2.25214179020676e-03
2.27E+04,-3.22933493385090e-02,-2.24130015572275e-03
2.27E+04,-3.22055190063279e-02,-2.23053341520699e-03
2.27E+04,-3.21180985946531e-02,-2.21984088653270e-03
2.27E+04,-3.20310853228434e-02,-2.20922189529697e-03
2.27E+04,-3.19444764351330e-02,-2.19867577471632e-03
2.27E+04,-3.18582692003557e-02,-2.18820186552375e-03
2.28E+04,-3.17724609116720e-02,-2.17779951586752e-03
2.28E+04,-3.16870488863004e-02,-2.16746808121147e-03
2.28E+04,-3.16020304652516e-02,-2.15720692423689e-03
2.28E+04,-3.15174030130672e-02,-2.14701541474594e-03
2.28E+04,-3.14331639175605e-02,-2.13689292956655e-03
2.28E+04,-3.13493105895620e-02,-2.12683885245882e-03
2.29E+04,-3.12658404626674e-02,-2.11685257402288e-03
2.29E+04,-3.11827509929889e-02,-2.10693349160810e-03
2.29E+04,-3.11000396589104e-02,-2.09708100922381e-03
2.29E+04,-3.10177039608455e-02,-2.08729453745131e-03
2.29E+04,-3.09357414209976e-02,-2.07757349335724e-03
2.29E+04,-3.08541495831256e-02,-2.06791730040834e-03
2.30E+04,-3.07729260123097e-02,-2.05832538838742e-03
2.30E+04,-3.06920682947226e-02,-2.04879719331070e-03
2.30E+04,-3.06115740374021e-02,-2.03933215734633e-03
2.30E+04,-3.05314408680275e-02,-2.02992972873421e-03
2.30E+04,-3.04516664346984e-02,-2.02058936170702e-03
2.30E+04,-3.03722484057164e-02,-2.01131051641236e-03
2.31E+04,-3.02931844693697e-02,-2.00209265883620e-03
2.31E+04,-3.02144723337207e-02,-1.99293526072736e-03
2.31E+04,-3.01361097263955e-02,-1.98383779952322e-03
2.31E+04,-3.00580943943768e-02,-1.97479975827645e-03
2.31E+04,-2.99804241037991e-02,-1.96582062558294e-03
2.31E+04,-2.99030966397468e-02,-1.95689989551073e-03
2.32E+04,-2.98261098060542e-02,-1.94803706753001e-03
2.32E+04,-2.97494614251087e-02,-1.93923164644420e-03
2.32E+04,-2.96731493376561e-02,-1.93048314232201e-03
2.32E+04,-2.95971714026084e-02,-1.92179107043052e-03
2.32E+04,-2.95215254968541e-02,-1.91315495116925e-03
2.32E+04,-2.94462095150706e-02,-1.90457431000522e-03
2.33E+04,-2.93712213695393e-02,-1.89604867740893e-03
2.33E+04,-2.92965589899627e-02,-1.88757758879131e-03
2.33E+04,-2.92222203232839e-02,-1.87916058444156e-03
2.33E+04,-2.91482033335084e-02,-1.87079720946596e-03
2.33E+04,-2.90745060015278e-02,-1.86248701372750e-03
2.33E+04,-2.90011263249463e-02,-1.85422955178645e-03
2.34E+04,-2.89280623179082e-02,-1.84602438284172e-03
2.34E+04,-2.88553120109290e-02,-1.83787107067318e-03
2.34E+04,-2.87828734507273e-02,-1.82976918358473e-03
2.34E+04,-2.87107447000592e-02,-1.82171829434817e-03
2.34E+04,-2.86389238375554e-02,-1.81371798014798e-03
2.35E+04,-2.85674089575588e-02,-1.80576782252683e-03
2.35E+04,-2.84961981699655e-02,-1.79786740733185e-03
2.35E+04,-2.84252896000669e-02,-1.79001632466173e-03
2.35E+04,-2.83546813883940e-02,-1.78221416881452e-03
2.35E+04,-2.82843716905637e-02,-1.77446053823623e-03
